question_id,dataset_source,task_complexity,complexity_score,acc_per_1k_tokens_adaptive,acc_per_1k_tokens_single-agent,acc_per_1k_tokens_static_multi-agent,is_correct_adaptive,is_correct_single-agent,is_correct_static_multi-agent,routing_decision_adaptive,routing_decision_single-agent,routing_decision_static_multi-agent,token_cost_adaptive,token_cost_single-agent,token_cost_static_multi-agent
MAGBENCH_6419,MedAgentsBench,Simple,0.0617,0.0,0.0,0.0,0,0,0,solo,solo,group-3,259,259,2538
MAGBENCH_642,MedAgentsBench,Simple,0.0257,0.0,0.0,0.0,0,0,0,solo,solo,group-3,135,135,1601
MAGBENCH_6425,MedAgentsBench,Simple,0.0377,0.0,0.0,0.0,0,0,0,solo,solo,group-3,313,313,3054
MAGBENCH_643,MedAgentsBench,Moderate,0.1977,0.0,0.0,0.0,0,0,0,solo,solo,group-3,478,478,3371
MAGBENCH_6436,MedAgentsBench,Moderate,0.1524,2.1692,2.1692,0.3018,1,1,1,solo,solo,group-3,461,461,3314
MAGBENCH_6437,MedAgentsBench,Moderate,0.2884,0.0,0.0,0.0,0,0,0,solo,solo,group-3,647,647,3899
MAGBENCH_6439,MedAgentsBench,Moderate,0.307,0.0,0.0,0.0,0,0,0,solo,solo,group-3,532,532,3826
MAGBENCH_6441,MedAgentsBench,Moderate,0.1157,0.0,0.0,0.0,0,0,0,solo,solo,group-3,339,339,3240
MAGBENCH_6442,MedAgentsBench,Moderate,0.1157,0.0,0.0,0.0,0,0,0,solo,solo,group-3,404,404,3144
MAGBENCH_6445,MedAgentsBench,Moderate,0.1624,0.0,0.0,0.0,0,0,0,solo,solo,group-3,442,442,3432
MAGBENCH_6449,MedAgentsBench,Moderate,0.1257,0.0,0.0,0.315,0,0,1,solo,solo,group-3,380,380,3175
MAGBENCH_6455,MedAgentsBench,Simple,0.0157,0.0,0.0,0.0,0,0,0,solo,solo,group-3,120,120,2611
MAGBENCH_6456df80-5db3-44f0-bc53-e3209b525d2f,MedAgentsBench,Simple,0.063,0.0,0.0,0.0,0,0,0,solo,solo,group-3,326,326,3210
MAGBENCH_6458,MedAgentsBench,Simple,0.0317,0.0,0.0,0.0,0,0,0,solo,solo,group-3,193,193,2745
MAGBENCH_645de065-8ca4-48b5-b6c5-0b5894eca245,MedAgentsBench,Simple,0.0377,0.0,0.0,0.0,0,0,0,solo,solo,group-3,279,279,2846
MAGBENCH_6461,MedAgentsBench,Simple,0.0577,0.0,0.0,0.0,0,0,0,solo,solo,group-3,306,306,2573
MAGBENCH_6462,MedAgentsBench,Simple,0.0197,4.1152,4.1152,0.3589,1,1,1,solo,solo,group-3,243,243,2786
MAGBENCH_6466,MedAgentsBench,Simple,0.0257,0.0,0.0,0.0,0,0,0,solo,solo,group-3,141,141,1654
MAGBENCH_6471,MedAgentsBench,Simple,0.0297,5.4348,5.4348,0.4888,1,1,1,solo,solo,group-3,184,184,2046
MAGBENCH_6472,MedAgentsBench,Simple,0.0317,0.0,0.0,0.0,0,0,0,solo,solo,group-3,141,141,2572
MAGBENCH_6476,MedAgentsBench,Simple,0.0197,3.6364,3.6364,0.3286,1,1,1,solo,solo,group-3,275,275,3043
MAGBENCH_6477,MedAgentsBench,Simple,0.0297,0.0,0.0,0.0,0,0,0,solo,solo,group-3,191,191,2571
MAGBENCH_6481,MedAgentsBench,Simple,0.0157,0.0,0.0,0.3798,0,0,1,solo,solo,group-3,191,191,2633
MAGBENCH_6483,MedAgentsBench,Simple,0.0157,10.8696,10.8696,0.5718,1,1,1,solo,solo,group-3,92,92,1749
MAGBENCH_6487,MedAgentsBench,Moderate,0.3237,1.773,1.773,0.2711,1,1,1,solo,solo,group-3,564,564,3688
MAGBENCH_6488,MedAgentsBench,Moderate,0.2997,0.0,0.0,0.0,0,0,0,solo,solo,group-3,666,666,3843
MAGBENCH_649,MedAgentsBench,Moderate,0.2217,1.6835,1.6835,0.2699,1,1,1,solo,solo,group-3,594,594,3705
MAGBENCH_6491,MedAgentsBench,Moderate,0.1417,2.2989,2.2989,0.3041,1,1,1,solo,solo,group-3,435,435,3288
MAGBENCH_6493,MedAgentsBench,Moderate,0.1804,0.0,0.0,0.0,0,0,0,solo,solo,group-3,457,457,3440
MAGBENCH_64cf8a01-0c3b-412e-815f-0cd5f86fd4a4,MedAgentsBench,Simple,0.0317,0.0,0.0,0.0,0,0,0,solo,solo,group-3,239,239,2575
MAGBENCH_64fb619d-cfcf-450f-a317-cb760dca53e3,MedAgentsBench,Simple,0.0157,5.2632,5.2632,0.4572,1,1,1,solo,solo,group-3,190,190,2187
MAGBENCH_65,MedAgentsBench,Moderate,0.2957,0.0,0.0,0.2761,0,0,1,solo,solo,group-3,572,572,3622
MAGBENCH_650,MedAgentsBench,Moderate,0.301,1.8484,1.8484,0.274,1,1,1,solo,solo,group-3,541,541,3649
MAGBENCH_6505,MedAgentsBench,Moderate,0.2284,0.0,0.0,0.2726,0,0,1,solo,solo,group-3,521,521,3669
MAGBENCH_65085eb7-8614-4c6a-b1e2-732511920f37,MedAgentsBench,Simple,0.0237,0.0,0.0,0.3831,0,0,1,solo,solo,group-3,144,144,2610
MAGBENCH_6510,MedAgentsBench,Simple,0.0297,2.5381,2.5381,0.4861,1,1,1,solo,solo,group-3,394,394,2057
MAGBENCH_6513,MedAgentsBench,Simple,0.0317,0.0,0.0,0.0,0,0,0,solo,solo,group-3,295,295,2825
MAGBENCH_6515,MedAgentsBench,Simple,0.0217,0.0,0.0,0.0,0,0,0,solo,solo,group-3,255,255,2778
MAGBENCH_6516,MedAgentsBench,Simple,0.043,0.0,0.0,0.0,0,0,0,solo,solo,group-3,300,300,2739
MAGBENCH_6517,MedAgentsBench,Simple,0.0237,0.0,0.0,0.0,0,0,0,solo,solo,group-3,260,260,2631
MAGBENCH_652,MedAgentsBench,Moderate,0.3397,0.0,0.0,0.0,0,0,0,solo,solo,group-3,742,742,4155
MAGBENCH_6521,MedAgentsBench,Moderate,0.1257,3.4014,3.4014,0.3896,1,1,1,solo,solo,group-3,294,294,2567
MAGBENCH_6522,MedAgentsBench,Moderate,0.1797,0.0,0.0,0.0,0,0,0,solo,solo,group-3,471,471,2943
MAGBENCH_6529,MedAgentsBench,Simple,0.0297,0.0,0.0,0.0,0,0,0,solo,solo,group-3,365,365,2804
MAGBENCH_653,MedAgentsBench,Simple,0.0257,0.0,0.0,0.0,0,0,0,solo,solo,group-3,266,266,2509
MAGBENCH_6530,MedAgentsBench,Simple,0.0337,0.0,0.0,0.0,0,0,0,solo,solo,group-3,169,169,2188
MAGBENCH_6535,MedAgentsBench,Simple,0.0257,4.0161,4.0161,0.3667,1,1,1,solo,solo,group-3,249,249,2727
MAGBENCH_6537,MedAgentsBench,Simple,0.0257,0.0,0.0,0.0,0,0,0,solo,solo,group-3,338,338,2759
MAGBENCH_6539,MedAgentsBench,Simple,0.0137,0.0,0.0,0.0,0,0,0,solo,solo,group-3,197,197,2511
MAGBENCH_6540,MedAgentsBench,Moderate,0.299,0.0,0.0,0.0,0,0,0,solo,solo,group-3,552,552,3767
MAGBENCH_6542,MedAgentsBench,Moderate,0.1997,0.0,0.0,0.0,0,0,0,solo,solo,group-3,629,629,3528
MAGBENCH_6544,MedAgentsBench,Complex,0.4457,0.0,1.2788,0.0,0,1,0,group-2,solo,group-3,2337,782,4276
MAGBENCH_655,MedAgentsBench,Moderate,0.1277,0.0,0.0,0.0,0,0,0,solo,solo,group-3,299,299,3020
MAGBENCH_6550,MedAgentsBench,Moderate,0.281,0.0,0.0,0.278,0,0,1,solo,solo,group-3,581,581,3597
MAGBENCH_6555,MedAgentsBench,Moderate,0.2777,2.3256,2.3256,0.0,1,1,0,solo,solo,group-3,430,430,2918
MAGBENCH_656,MedAgentsBench,Simple,0.0277,4.4053,4.4053,0.5219,1,1,1,solo,solo,group-3,227,227,1916
MAGBENCH_6561,MedAgentsBench,Moderate,0.1217,3.003,3.003,0.3017,1,1,1,solo,solo,group-3,333,333,3315
MAGBENCH_6562,MedAgentsBench,Moderate,0.1217,2.0704,2.0704,0.303,1,1,1,solo,solo,group-3,483,483,3300
MAGBENCH_6563,MedAgentsBench,Moderate,0.241,0.0,0.0,0.0,0,0,0,solo,solo,group-3,537,537,3511
MAGBENCH_6565,MedAgentsBench,Simple,0.0477,3.6765,3.6765,0.0,1,1,0,solo,solo,group-3,272,272,2337
MAGBENCH_6568,MedAgentsBench,Simple,0.0357,0.0,0.0,0.0,0,0,0,solo,solo,group-3,334,334,2391
MAGBENCH_6575,MedAgentsBench,Simple,0.0277,0.0,0.0,0.5348,0,0,1,solo,solo,group-3,70,70,1870
MAGBENCH_6577,MedAgentsBench,Simple,0.0257,0.0,0.0,0.0,0,0,0,solo,solo,group-3,357,357,2692
MAGBENCH_6578,MedAgentsBench,Simple,0.0337,4.2918,4.2918,0.3804,1,1,1,solo,solo,group-3,233,233,2629
MAGBENCH_658,MedAgentsBench,Moderate,0.2537,2.1834,2.1834,0.3277,1,1,1,solo,solo,group-3,458,458,3052
MAGBENCH_6581,MedAgentsBench,Simple,0.0257,0.0,0.0,0.0,0,0,0,solo,solo,group-3,398,398,2949
MAGBENCH_6584,MedAgentsBench,Simple,0.0437,4.4248,4.4248,0.3381,1,1,1,solo,solo,group-3,226,226,2958
MAGBENCH_6586,MedAgentsBench,Simple,0.0317,0.0,0.0,0.0,0,0,0,solo,solo,group-3,321,321,2835
MAGBENCH_658ebcea-6f61-4281-a426-848ad0dcf8bf,MedAgentsBench,Simple,0.0337,0.0,0.0,0.0,0,0,0,solo,solo,group-3,343,343,2689
MAGBENCH_659,MedAgentsBench,Simple,0.0337,0.0,0.0,0.0,0,0,0,solo,solo,group-3,220,220,2226
MAGBENCH_6590,MedAgentsBench,Simple,0.0357,3.2051,3.2051,0.3779,1,1,1,solo,solo,group-3,312,312,2646
MAGBENCH_6592,MedAgentsBench,Simple,0.0477,0.0,0.0,0.0,0,0,0,solo,solo,group-3,398,398,3120
MAGBENCH_6599,MedAgentsBench,Simple,0.0317,0.0,0.0,0.0,0,0,0,solo,solo,group-3,204,204,2376
MAGBENCH_65_speech_pathologist,MedAgentsBench,Simple,0.0297,3.8168,3.8168,0.4115,1,1,1,solo,solo,group-3,262,262,2430
MAGBENCH_65bef933-00cc-4f7b-8ca0-a77f2fe92c57,MedAgentsBench,Simple,0.0437,4.1841,4.1841,0.0,1,1,0,solo,solo,group-3,239,239,2382
MAGBENCH_65c68635-397b-4ed9-b4a3-8e798c91613e,MedAgentsBench,Simple,0.0237,0.0,0.0,0.3772,0,0,1,solo,solo,group-3,207,207,2651
MAGBENCH_660,MedAgentsBench,Simple,0.0317,4.8309,4.8309,0.4554,1,1,1,solo,solo,group-3,207,207,2196
MAGBENCH_6600,MedAgentsBench,Simple,0.0237,3.4483,3.4483,0.3447,1,1,1,solo,solo,group-3,290,290,2901
MAGBENCH_6601,MedAgentsBench,Simple,0.0297,0.0,0.0,0.0,0,0,0,solo,solo,group-3,220,220,2839
MAGBENCH_6603,MedAgentsBench,Simple,0.0177,0.0,0.0,0.3377,0,0,1,solo,solo,group-3,364,364,2961
MAGBENCH_6605,MedAgentsBench,Simple,0.0217,0.0,0.0,0.0,0,0,0,solo,solo,group-3,185,185,2470
MAGBENCH_6606,MedAgentsBench,Simple,0.0357,3.876,3.876,0.4023,1,1,1,solo,solo,group-3,258,258,2486
MAGBENCH_66092ccf-9a06-466a-a08f-8964f3091a9c,MedAgentsBench,Simple,0.0397,3.7453,3.7453,0.0,1,1,0,solo,solo,group-3,267,267,2882
MAGBENCH_6611,MedAgentsBench,Moderate,0.2557,1.7241,1.7241,0.0,1,1,0,solo,solo,group-3,580,580,3647
MAGBENCH_6612,MedAgentsBench,Moderate,0.1177,2.4752,2.4752,0.3392,1,1,1,solo,solo,group-3,404,404,2948
MAGBENCH_6626,MedAgentsBench,Simple,0.0097,0.0,0.0,0.0,0,0,0,solo,solo,group-3,127,127,3236
MAGBENCH_662c0f6c-a3d9-48a4-b21a-0cc20ef76b87,MedAgentsBench,Simple,0.0237,0.0,0.0,0.0,0,0,0,solo,solo,group-3,205,205,2576
MAGBENCH_6635,MedAgentsBench,Simple,0.0577,0.0,0.0,0.0,0,0,0,solo,solo,group-3,386,386,2657
MAGBENCH_6637,MedAgentsBench,Simple,0.0497,0.0,0.0,0.0,0,0,0,solo,solo,group-3,364,364,2532
MAGBENCH_6647,MedAgentsBench,Moderate,0.1597,0.0,0.0,0.0,0,0,0,solo,solo,group-3,382,382,2627
MAGBENCH_6648,MedAgentsBench,Simple,0.0197,4.3668,4.3668,0.0,1,1,0,solo,solo,group-3,229,229,2886
MAGBENCH_6649,MedAgentsBench,Simple,0.0097,,,0.0,0,0,0,solo,solo,group-3,0,0,3015
MAGBENCH_6650,MedAgentsBench,Simple,0.0237,9.6154,9.6154,0.4936,1,1,1,solo,solo,group-3,104,104,2026
MAGBENCH_6651,MedAgentsBench,Simple,0.0377,0.0,0.0,0.0,0,0,0,solo,solo,group-3,255,255,2615
MAGBENCH_6653,MedAgentsBench,Simple,0.0277,0.0,0.0,0.0,0,0,0,solo,solo,group-3,183,183,2642
MAGBENCH_666,MedAgentsBench,Moderate,0.2057,0.0,0.0,0.0,0,0,0,solo,solo,group-3,558,558,3444
MAGBENCH_6664,MedAgentsBench,Moderate,0.1737,0.0,0.0,0.0,0,0,0,solo,solo,group-3,449,449,3079
MAGBENCH_6664aae4-2a0e-462e-a8c2-7f91ac2f24cd,MedAgentsBench,Simple,0.0237,3.3113,3.3113,0.3704,1,1,1,solo,solo,group-3,302,302,2700
MAGBENCH_6667,MedAgentsBench,Moderate,0.211,2.1692,2.1692,0.2908,1,1,1,solo,solo,group-3,461,461,3439
MAGBENCH_6686,MedAgentsBench,Complex,0.4324,0.0,0.0,0.0,0,0,0,group-2,solo,group-3,2214,716,4089
MAGBENCH_6687,MedAgentsBench,Moderate,0.2677,1.8282,1.8282,0.283,1,1,1,solo,solo,group-3,547,547,3534
MAGBENCH_6688,MedAgentsBench,Moderate,0.221,0.0,0.0,0.2945,0,0,1,solo,solo,group-3,438,438,3396
MAGBENCH_669,MedAgentsBench,Simple,0.0177,0.0,0.0,0.0,0,0,0,solo,solo,group-3,107,107,2242
MAGBENCH_6695,MedAgentsBench,Simple,0.0377,4.6083,4.6083,0.4552,1,1,1,solo,solo,group-3,217,217,2197
MAGBENCH_6697,MedAgentsBench,Simple,0.0297,0.0,0.0,0.0,0,0,0,solo,solo,group-3,219,219,2211
MAGBENCH_66_clinical_laboratory_scientist,MedAgentsBench,Simple,0.0577,4.6296,4.6296,0.0,1,1,0,solo,solo,group-3,216,216,2975
MAGBENCH_66_clinical_psychologist,MedAgentsBench,Simple,0.0317,0.0,0.0,0.0,0,0,0,solo,solo,group-3,242,242,2293
MAGBENCH_66_occupational_therapist,MedAgentsBench,Simple,0.0257,3.9216,3.9216,0.0,1,1,0,solo,solo,group-3,255,255,2537
MAGBENCH_67,MedAgentsBench,Moderate,0.2777,0.0,0.0,0.0,0,0,0,solo,solo,group-3,646,646,3876
MAGBENCH_67020272a2fe2d51d1a459147296469dbbf4e7bf2074e13f70cde4790334a58f,MedAgentsBench,Simple,0.0877,0.0,0.0,0.0,0,0,0,solo,solo,group-3,324,324,2908
MAGBENCH_6703,MedAgentsBench,Simple,0.0377,3.4483,3.4483,0.4024,1,1,1,solo,solo,group-3,290,290,2485
MAGBENCH_6704,MedAgentsBench,Simple,0.0377,3.1056,3.1056,0.4005,1,1,1,solo,solo,group-3,322,322,2497
MAGBENCH_6708,MedAgentsBench,Simple,0.0437,0.0,0.0,0.0,0,0,0,solo,solo,group-3,341,341,2761
MAGBENCH_671,MedAgentsBench,Simple,0.0157,0.0,0.0,0.0,0,0,0,solo,solo,group-3,165,165,2689
MAGBENCH_6710,MedAgentsBench,Simple,0.0157,0.0,0.0,0.0,0,0,0,solo,solo,group-3,278,278,3079
MAGBENCH_6711,MedAgentsBench,Moderate,0.1097,0.0,0.0,0.0,0,0,0,solo,solo,group-3,275,275,2246
MAGBENCH_6718,MedAgentsBench,Complex,0.4057,0.0,0.0,0.0,0,0,0,group-2,solo,group-3,3262,1341,5625
MAGBENCH_6719,MedAgentsBench,Simple,0.0297,0.0,0.0,0.0,0,0,0,solo,solo,group-3,129,129,2134
MAGBENCH_671eebea-f741-4ed8-bf68-36e36c8de1eb,MedAgentsBench,Simple,0.0177,0.0,0.0,0.3759,0,0,1,solo,solo,group-3,179,179,2660
MAGBENCH_672,MedAgentsBench,Simple,0.0237,15.873,15.873,0.4638,1,1,1,solo,solo,group-3,63,63,2156
MAGBENCH_6720,MedAgentsBench,Simple,0.0277,5.7143,5.7143,0.4411,1,1,1,solo,solo,group-3,175,175,2267
MAGBENCH_6722,MedAgentsBench,Simple,0.0157,0.0,0.0,0.0,0,0,0,solo,solo,group-3,194,194,2866
MAGBENCH_6725,MedAgentsBench,Simple,0.0297,0.0,0.0,0.0,0,0,0,solo,solo,group-3,286,286,2479
MAGBENCH_6734,MedAgentsBench,Simple,0.0297,4.329,4.329,0.3722,1,1,1,solo,solo,group-3,231,231,2687
MAGBENCH_6740,MedAgentsBench,Simple,0.0237,3.8462,3.8462,0.0,1,1,0,solo,solo,group-3,260,260,2439
MAGBENCH_6741,MedAgentsBench,Simple,0.0237,3.1746,3.1746,0.3622,1,1,1,solo,solo,group-3,315,315,2761
MAGBENCH_6747,MedAgentsBench,Simple,0.0697,4.2373,4.2373,0.0,1,1,0,solo,solo,group-3,236,236,2583
MAGBENCH_6749,MedAgentsBench,Complex,0.4057,0.4103,0.0,0.0,1,0,0,group-2,solo,group-3,2437,764,4425
MAGBENCH_675,MedAgentsBench,Simple,0.0197,0.0,0.0,0.0,0,0,0,solo,solo,group-3,191,191,2558
MAGBENCH_6752,MedAgentsBench,Moderate,0.229,1.4881,1.4881,0.2677,1,1,1,solo,solo,group-3,672,672,3735
MAGBENCH_6755,MedAgentsBench,Simple,0.0857,3.861,3.861,0.3546,1,1,1,solo,solo,group-3,259,259,2820
MAGBENCH_6762,MedAgentsBench,Simple,0.0857,0.0,0.0,0.0,0,0,0,solo,solo,group-3,371,371,2917
MAGBENCH_6765,MedAgentsBench,Simple,0.0337,0.0,0.0,0.0,0,0,0,solo,solo,group-3,299,299,2703
MAGBENCH_677,MedAgentsBench,Moderate,0.1997,0.0,0.0,0.0,0,0,0,solo,solo,group-3,519,519,3413
MAGBENCH_6771,MedAgentsBench,Simple,0.0257,4.3478,4.3478,0.4277,1,1,1,solo,solo,group-3,230,230,2338
MAGBENCH_6772,MedAgentsBench,Simple,0.0237,0.0,0.0,0.0,0,0,0,solo,solo,group-3,352,352,3062
MAGBENCH_6774,MedAgentsBench,Simple,0.0217,0.0,0.0,0.0,0,0,0,solo,solo,group-3,295,295,2666
MAGBENCH_6775,MedAgentsBench,Simple,0.0237,3.9216,3.9216,0.3636,1,1,1,solo,solo,group-3,255,255,2750
MAGBENCH_6777,MedAgentsBench,Simple,0.0377,0.0,0.0,0.0,0,0,0,solo,solo,group-3,333,333,3008
MAGBENCH_6778,MedAgentsBench,Simple,0.0157,0.0,0.0,0.0,0,0,0,solo,solo,group-3,317,317,2770
MAGBENCH_678,MedAgentsBench,Moderate,0.2557,0.0,0.0,0.3171,0,0,1,solo,solo,group-3,456,456,3154
MAGBENCH_6783,MedAgentsBench,Simple,0.0297,0.0,0.0,0.0,0,0,0,solo,solo,group-3,315,315,2672
MAGBENCH_6785,MedAgentsBench,Simple,0.0257,0.0,0.0,0.0,0,0,0,solo,solo,group-3,143,143,3012
MAGBENCH_6786,MedAgentsBench,Simple,0.0417,0.0,0.0,0.0,0,0,0,solo,solo,group-3,264,264,2226
MAGBENCH_6787,MedAgentsBench,Simple,0.0637,0.0,0.0,0.0,0,0,0,solo,solo,group-3,326,326,2322
MAGBENCH_6788,MedAgentsBench,Simple,0.0297,0.0,0.0,0.0,0,0,0,solo,solo,group-3,255,255,2310
MAGBENCH_6789,MedAgentsBench,Simple,0.0377,0.0,0.0,0.0,0,0,0,solo,solo,group-3,363,363,2505
MAGBENCH_679,MedAgentsBench,Simple,0.0357,2.6596,2.6596,0.3451,1,1,1,solo,solo,group-3,376,376,2898
MAGBENCH_6790,MedAgentsBench,Moderate,0.309,1.6077,1.6077,0.2698,1,1,1,solo,solo,group-3,622,622,3707
MAGBENCH_6791,MedAgentsBench,Moderate,0.309,1.6026,1.6026,0.2707,1,1,1,solo,solo,group-3,624,624,3694
MAGBENCH_6793,MedAgentsBench,Moderate,0.1884,0.0,0.0,0.0,0,0,0,solo,solo,group-3,485,485,3297
MAGBENCH_6794,MedAgentsBench,Moderate,0.1884,0.0,0.0,0.0,0,0,0,solo,solo,group-3,427,427,3268
MAGBENCH_679512f7-f5af-4b3a-b7a1-851938dec9c5,MedAgentsBench,Simple,0.0257,0.0,0.0,0.0,0,0,0,solo,solo,group-3,288,288,2396
MAGBENCH_6796,MedAgentsBench,Moderate,0.1497,0.0,0.0,0.0,0,0,0,solo,solo,group-3,559,559,3579
MAGBENCH_6798,MedAgentsBench,Moderate,0.227,2.0492,2.0492,0.2915,1,1,1,solo,solo,group-3,488,488,3431
MAGBENCH_67_biomedical_engineer,MedAgentsBench,Simple,0.0377,0.0,0.0,0.0,0,0,0,solo,solo,group-3,285,285,2768
MAGBENCH_67_clinical_laboratory_scientist,MedAgentsBench,Simple,0.0457,3.4247,3.4247,0.3986,1,1,1,solo,solo,group-3,292,292,2509
MAGBENCH_67_speech_pathologist,MedAgentsBench,Simple,0.0297,0.0,0.0,0.0,0,0,0,solo,solo,group-3,299,299,2883
MAGBENCH_67add9f9-94b5-40b2-904d-fb4965fb8309,MedAgentsBench,Simple,0.0197,0.0,0.0,0.0,0,0,0,solo,solo,group-3,363,363,2894
MAGBENCH_680,MedAgentsBench,Simple,0.0277,5.5556,5.5556,0.352,1,1,1,solo,solo,group-3,180,180,2841
MAGBENCH_6809,MedAgentsBench,Simple,0.0277,3.5336,3.5336,0.3733,1,1,1,solo,solo,group-3,283,283,2679
MAGBENCH_681,MedAgentsBench,Simple,0.0297,0.0,0.0,0.0,0,0,0,solo,solo,group-3,260,260,2699
MAGBENCH_6813,MedAgentsBench,Simple,0.0297,0.0,0.0,0.0,0,0,0,solo,solo,group-3,401,401,3153
MAGBENCH_6814,MedAgentsBench,Simple,0.0297,0.0,0.0,0.0,0,0,0,solo,solo,group-3,337,337,3005
MAGBENCH_6815,MedAgentsBench,Simple,0.0257,0.0,0.0,0.0,0,0,0,solo,solo,group-3,258,258,2409
MAGBENCH_6817,MedAgentsBench,Simple,0.0657,0.0,0.0,0.0,0,0,0,solo,solo,group-3,309,309,2347
MAGBENCH_682,MedAgentsBench,Simple,0.0197,0.0,0.0,0.0,0,0,0,solo,solo,group-3,80,80,2372
MAGBENCH_6821,MedAgentsBench,Simple,0.0457,0.0,0.0,0.0,0,0,0,solo,solo,group-3,397,397,2876
MAGBENCH_6822,MedAgentsBench,Simple,0.0437,3.0211,3.0211,0.3648,1,1,1,solo,solo,group-3,331,331,2741
MAGBENCH_6823,MedAgentsBench,Simple,0.0437,0.0,0.0,0.3667,0,0,1,solo,solo,group-3,297,297,2727
MAGBENCH_683,MedAgentsBench,Complex,0.4417,0.444,1.4556,0.2413,1,1,1,group-2,solo,group-3,2252,687,4145
MAGBENCH_686,MedAgentsBench,Simple,0.0117,0.0,0.0,0.0,0,0,0,solo,solo,group-3,148,148,2408
MAGBENCH_688,MedAgentsBench,Simple,0.0217,8.0645,8.0645,0.3544,1,1,1,solo,solo,group-3,124,124,2822
MAGBENCH_68_biomedical_engineer,MedAgentsBench,Simple,0.0397,0.0,0.0,0.0,0,0,0,solo,solo,group-3,289,289,2729
MAGBENCH_68ac545a478345ecece5cc9cc86d5c0e4ae436f375715839511d8ac0b844aab2,MedAgentsBench,Simple,0.0217,8.8496,8.8496,0.3982,1,1,1,solo,solo,group-3,113,113,2511
MAGBENCH_68dc3363-c18b-47c7-b20d-c538cc7febc8,MedAgentsBench,Simple,0.0277,7.4074,7.4074,0.3862,1,1,1,solo,solo,group-3,135,135,2589
MAGBENCH_68f1a7fc07a3fecac2edc121c6543e40983fae8754cee4f7d04220cd4a732195,MedAgentsBench,Simple,0.0117,0.0,0.0,0.0,0,0,0,solo,solo,group-3,102,102,2548
MAGBENCH_692,MedAgentsBench,Moderate,0.255,0.0,0.0,0.0,0,0,0,solo,solo,group-3,495,495,3621
MAGBENCH_6920ce2b-f9c9-49aa-9e6e-c94aeb13e709,MedAgentsBench,Simple,0.0297,0.0,0.0,0.0,0,0,0,solo,solo,group-3,270,270,2840
MAGBENCH_693,MedAgentsBench,Moderate,0.303,0.0,0.0,0.0,0,0,0,solo,solo,group-3,518,518,3646
MAGBENCH_694,MedAgentsBench,Simple,0.0257,0.0,0.0,0.0,0,0,0,solo,solo,group-3,215,215,2314
MAGBENCH_6944b9e7-b49f-46ac-ac6f-b748f2c4cc46,MedAgentsBench,Simple,0.0317,0.0,0.0,0.0,0,0,0,solo,solo,group-3,382,382,2629
MAGBENCH_696,MedAgentsBench,Moderate,0.2057,1.7271,1.7271,0.0,1,1,0,solo,solo,group-3,579,579,3649
MAGBENCH_697158e5-3b79-4109-b172-66de3346e898,MedAgentsBench,Simple,0.0217,8.9286,8.9286,0.6439,1,1,1,solo,solo,group-3,112,112,1553
MAGBENCH_698d05f7-bd3d-4df6-a17f-e78e207ff835,MedAgentsBench,Simple,0.0197,7.5758,7.5758,0.3827,1,1,1,solo,solo,group-3,132,132,2613
MAGBENCH_699,MedAgentsBench,Moderate,0.3444,1.6129,1.6129,0.2606,1,1,1,solo,solo,group-3,620,620,3837
MAGBENCH_69_clinical_laboratory_scientist,MedAgentsBench,Simple,0.0257,6.3291,6.3291,0.4027,1,1,1,solo,solo,group-3,158,158,2483
MAGBENCH_69_occupational_therapist,MedAgentsBench,Simple,0.0457,3.9683,3.9683,0.3323,1,1,1,solo,solo,group-3,252,252,3009
MAGBENCH_69_speech_pathologist,MedAgentsBench,Simple,0.0397,6.25,6.25,0.0,1,1,0,solo,solo,group-3,160,160,2203
MAGBENCH_69c15b27-e061-413c-a011-854ea197f141,MedAgentsBench,Simple,0.0277,5.848,5.848,0.3757,1,1,1,solo,solo,group-3,171,171,2662
MAGBENCH_6_biomedical_engineer,MedAgentsBench,Simple,0.0137,11.6279,11.6279,0.4805,1,1,1,solo,solo,group-3,86,86,2081
MAGBENCH_6a044e4b-cf5d-42c8-bd7c-e105cd9c4f98,MedAgentsBench,Simple,0.0317,0.0,0.0,0.0,0,0,0,solo,solo,group-3,219,219,2472
MAGBENCH_6ab3241e-4c52-470e-8977-aeaf0f54e17a,MedAgentsBench,Simple,0.055,0.0,0.0,0.0,0,0,0,solo,solo,group-3,380,380,3252
MAGBENCH_6b3b112c-3f6a-4f33-afe6-421e410a1700,MedAgentsBench,Simple,0.0297,0.0,0.0,0.3601,0,0,1,solo,solo,group-3,126,126,2777
MAGBENCH_6bb818fb-dbe5-4580-8f45-d6e875bf0516,MedAgentsBench,Simple,0.0337,0.0,0.0,0.0,0,0,0,solo,solo,group-3,320,320,3079
MAGBENCH_6bd02755-f813-46d8-87ff-e40297a2a949,MedAgentsBench,Simple,0.0197,5.4645,5.4645,0.3854,1,1,1,solo,solo,group-3,183,183,2595
MAGBENCH_6bf17841-327f-4f2a-b012-93976b9af6a1,MedAgentsBench,Simple,0.0197,0.0,0.0,0.0,0,0,0,solo,solo,group-3,239,239,2741
MAGBENCH_6c478869903f7c598e478c698b177ea027cfd500905739426c2f2cf892bd1e64,MedAgentsBench,Simple,0.0937,2.584,2.584,0.3107,1,1,1,solo,solo,group-3,387,387,3219
